Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label
TXN_42434,USER_7262,100.72,ATM Withdrawal,2023-09-24 20:44:00,69699.43,Laptop,Sydney,Restaurants,0.0,0.0,5.0,129.74,1.0,Mastercard,112.0,419.43,OTP,0.0933,1.0,0.0
TXN_21587,USER_6444,113.23,Online,2023-07-19 12:54:00,64167.76,Mobile,Mumbai,Clothing,0.0,,8.0,124.12,4.0,Mastercard,124.0,4803.88,PIN,0.0078,0.0,1.0
TXN_16225,,85.92,ATM Withdrawal,2023-08-06 23:44:00,71486.44,Mobile,London,Clothing,0.0,0.0,1.0,205.5,2.0,Visa,216.0,916.3,Password,0.5963,0.0,0.0
TXN_7141,USER_9226,46.46,POS,2023-12-08 01:08:00,38589.54,Laptop,Sydney,Clothing,0.0,0.0,10.0,169.04,4.0,Amex,116.0,4468.34,Password,0.988,0.0,1.0
TXN_20910,USER_3583,136.88,Online,2023-07-11 16:45:00,90598.74,Laptop,New York,Groceries,0.0,1.0,13.0,370.89,0.0,Mastercard,237.0,4265.8,PIN,0.7769,1.0,0.0
TXN_17934,USER_9777,9.19,ATM Withdrawal,2023-09-01 02:48:00,83243.55,Mobile,Sydney,Electronics,0.0,0.0,8.0,359.74,1.0,Discover,20.0,2842.16,OTP,0.0882,0.0,0.0
TXN_33181,USER_5533,60.8,Online,2023-11-11 05:12:00,76300.4,Tablet,London,Electronics,0.0,0.0,2.0,41.61,3.0,Mastercard,215.0,169.23,Password,0.8901,1.0,1.0
TXN_31066,USER_5665,28.44,POS,2023-01-18 03:53:00,83887.59,Laptop,Mumbai,Clothing,0.0,0.0,10.0,495.66,0.0,Amex,93.0,3649.27,OTP,0.9754,1.0,1.0
TXN_25028,USER_6849,18.48,Bank Transfer,2023-09-12 11:16:00,88877.4,Tablet,Sydney,Restaurants,0.0,0.0,2.0,344.11,1.0,Visa,93.0,1572.25,,0.7221,0.0,0.0
TXN_15691,USER_2378,59.7,Online,2023-08-11 15:05:00,27303.76,Mobile,Sydney,Groceries,0.0,,2.0,94.26,2.0,Discover,146.0,1717.31,Password,0.946,0.0,1.0
TXN_14862,USER_1832,175.72,POS,2023-10-25 12:23:00,23430.05,Tablet,Sydney,Travel,0.0,0.0,5.0,397.69,3.0,Visa,158.0,2399.55,OTP,0.7156,0.0,0.0
TXN_41309,USER_2351,189.69,POS,2023-10-17 22:05:00,41088.41,Laptop,New York,Groceries,0.0,0.0,8.0,149.95,0.0,Mastercard,149.0,4377.61,Password,0.7804,1.0,0.0
TXN_12777,USER_1445,59.56,ATM Withdrawal,2023-09-02 10:26:00,87439.33,Tablet,London,Travel,0.0,0.0,4.0,389.76,2.0,Amex,,824.01,Password,0.5688,0.0,0.0
TXN_45689,USER_6214,2.32,ATM Withdrawal,2023-06-06 23:09:00,32402.35,Laptop,Mumbai,Groceries,0.0,1.0,1.0,407.96,2.0,Visa,164.0,1749.93,PIN,0.164,0.0,0.0
TXN_7796,USER_5299,107.65,POS,2023-08-16 18:39:00,80044.48,Tablet,London,Groceries,0.0,0.0,7.0,108.69,4.0,Mastercard,162.0,67.4,PIN,0.1079,1.0,1.0
TXN_45767,USER_5503,0.7,,2023-03-25 18:09:00,89905.99,Mobile,London,Restaurants,0.0,0.0,10.0,95.08,4.0,Visa,133.0,4523.75,Biometric,0.7186,1.0,1.0
TXN_20681,USER_8747,272.32,Online,2023-03-03 01:04:00,30177.99,Tablet,Mumbai,Clothing,0.0,0.0,2.0,243.01,4.0,Visa,207.0,3971.77,Password,0.2954,0.0,1.0
TXN_26090,USER_5803,42.9,Online,2023-01-03 11:33:00,11997.82,Laptop,London,Restaurants,0.0,0.0,2.0,260.98,0.0,Mastercard,174.0,3205.55,Biometric,0.5845,0.0,0.0
TXN_36327,USER_7968,7.28,POS,2023-04-12 05:18:00,36114.81,Mobile,Tokyo,Restaurants,0.0,0.0,2.0,139.66,4.0,Amex,165.0,943.89,OTP,0.448,1.0,1.0
TXN_41222,USER_8135,65.87,POS,2023-01-21 15:10:00,68777.27,Tablet,Sydney,Restaurants,0.0,0.0,13.0,468.95,3.0,Mastercard,200.0,1605.48,Password,0.8536,0.0,1.0
TXN_21705,USER_4167,23.36,Bank Transfer,2023-06-17 11:47:00,7247.28,Tablet,Mumbai,Clothing,0.0,0.0,6.0,278.17,1.0,Mastercard,15.0,2833.95,,0.1318,0.0,0.0
TXN_36603,USER_3087,55.73,ATM Withdrawal,2023-08-29 13:52:00,99007.83,Tablet,Tokyo,Restaurants,0.0,0.0,12.0,352.26,1.0,Visa,188.0,1509.73,PIN,0.0427,1.0,0.0
TXN_17907,USER_2573,44.28,Online,2023-07-12 21:37:00,92817.67,Laptop,New York,Clothing,0.0,0.0,6.0,459.95,0.0,Discover,179.0,1292.37,Biometric,0.7558,0.0,0.0
TXN_35534,USER_6603,22.46,POS,2023-10-01 03:16:00,73089.99,Laptop,Sydney,Groceries,0.0,0.0,1.0,259.79,1.0,Mastercard,75.0,4991.99,Biometric,0.9862,,1.0
TXN_46312,,43.04,POS,2023-10-23 11:29:00,59809.65,Tablet,Tokyo,Electronics,0.0,0.0,11.0,305.71,0.0,Visa,33.0,3969.92,Biometric,0.2782,0.0,0.0
TXN_45829,USER_8628,196.49,POS,2023-04-03 09:33:00,13655.45,Laptop,Mumbai,Groceries,0.0,0.0,,462.19,1.0,Amex,237.0,1971.95,Biometric,0.2053,0.0,0.0
TXN_43739,USER_8487,80.17,ATM Withdrawal,2023-01-13 01:14:00,29944.35,Tablet,Mumbai,Travel,1.0,0.0,8.0,407.39,0.0,Visa,183.0,1836.01,Biometric,0.4548,1.0,0.0
TXN_46152,,142.12,ATM Withdrawal,2023-01-17 19:14:00,48903.53,Mobile,Mumbai,Travel,0.0,0.0,10.0,266.01,0.0,Visa,38.0,1136.88,Biometric,0.816,1.0,0.0
TXN_49809,USER_5394,22.59,POS,2023-09-11 02:24:00,99981.36,Laptop,Tokyo,Restaurants,0.0,0.0,3.0,385.99,0.0,Visa,51.0,1314.22,PIN,0.1058,0.0,0.0
TXN_2118,USER_2828,166.78,POS,2023-01-16 06:22:00,71137.34,Mobile,New York,Travel,0.0,0.0,7.0,377.16,0.0,Mastercard,93.0,165.93,Biometric,0.0406,1.0,0.0
TXN_19981,USER_6196,18.56,Online,2023-01-07 11:16:00,1587.02,Mobile,New York,Clothing,0.0,0.0,5.0,25.35,3.0,Mastercard,179.0,173.86,PIN,0.0513,1.0,0.0
TXN_14071,USER_1569,194.56,ATM Withdrawal,2023-11-14 22:14:00,3884.44,Tablet,Mumbai,Electronics,0.0,0.0,13.0,187.69,3.0,Discover,,1818.34,PIN,0.0821,0.0,0.0
TXN_1130,USER_6136,119.48,Bank Transfer,2023-07-10 20:32:00,3247.69,Mobile,New York,Restaurants,0.0,0.0,8.0,185.12,0.0,Mastercard,181.0,,PIN,0.6303,0.0,0.0
TXN_39124,USER_8605,95.67,Online,2023-02-12 07:10:00,8875.95,Laptop,Tokyo,Travel,0.0,0.0,7.0,160.69,3.0,Mastercard,194.0,1178.83,PIN,0.4601,0.0,0.0
TXN_17800,USER_5083,1.55,POS,2023-11-01 18:29:00,3438.39,Laptop,Tokyo,Travel,0.0,0.0,4.0,464.91,2.0,Discover,40.0,2713.26,OTP,0.0452,0.0,0.0
TXN_22233,USER_7937,1.94,ATM Withdrawal,2023-03-04 22:15:00,49868.34,Laptop,London,Travel,0.0,1.0,2.0,189.68,0.0,Visa,165.0,2168.01,Biometric,0.7174,0.0,0.0
TXN_17945,USER_3812,75.54,ATM Withdrawal,2023-04-02 07:55:00,8350.93,Mobile,London,Groceries,0.0,0.0,,58.75,3.0,Mastercard,119.0,1185.56,PIN,0.2004,0.0,0.0
TXN_5397,USER_9926,1.24,Online,2023-07-26 05:26:00,45925.59,Laptop,London,Groceries,0.0,0.0,1.0,135.52,3.0,Mastercard,106.0,893.9,OTP,0.1416,0.0,0.0
TXN_11719,USER_1831,52.62,ATM Withdrawal,2023-06-03 20:17:00,69848.34,Mobile,,Restaurants,0.0,0.0,8.0,148.25,3.0,Discover,34.0,3758.36,Password,0.7786,0.0,0.0
TXN_5441,USER_4228,55.09,Online,2023-11-19 14:21:00,25122.39,Mobile,Sydney,Restaurants,0.0,0.0,12.0,181.62,4.0,Visa,92.0,17.76,Biometric,0.4934,0.0,1.0
TXN_32046,USER_5496,59.82,ATM Withdrawal,2023-04-07 21:20:00,19121.8,Mobile,Mumbai,Groceries,0.0,0.0,9.0,107.7,4.0,Amex,206.0,51.7,Biometric,0.7236,0.0,1.0
TXN_31040,USER_5593,54.95,Bank Transfer,2023-02-14 11:19:00,78266.11,Tablet,London,Travel,0.0,0.0,11.0,115.62,0.0,Visa,68.0,2068.11,Password,0.7164,0.0,0.0
TXN_11723,USER_6327,32.73,Bank Transfer,2023-03-01 15:31:00,82581.01,Mobile,New York,Travel,0.0,0.0,6.0,403.91,4.0,Discover,136.0,2489.41,PIN,0.6772,0.0,1.0
TXN_24668,USER_2405,46.84,Online,2023-09-19 13:14:00,40078.99,Laptop,London,Travel,0.0,0.0,1.0,379.1,3.0,Discover,219.0,3113.71,OTP,0.2207,0.0,0.0
TXN_27571,USER_7388,50.05,,2023-04-16 19:23:00,32765.81,Laptop,Sydney,Restaurants,0.0,0.0,5.0,381.5,1.0,Visa,30.0,4104.32,OTP,0.9354,0.0,1.0
TXN_22003,USER_2832,72.38,Bank Transfer,2023-07-26 02:34:00,17436.2,Tablet,Tokyo,Electronics,0.0,0.0,5.0,,4.0,Discover,145.0,2081.67,Biometric,0.8071,1.0,1.0
TXN_47870,USER_4234,15.94,POS,2023-03-20 10:16:00,87270.63,Laptop,New York,,0.0,0.0,10.0,86.08,4.0,Amex,6.0,70.33,Biometric,0.3025,1.0,1.0
TXN_5620,USER_1193,106.89,Bank Transfer,2023-07-11 02:04:00,17967.42,Laptop,New York,Travel,0.0,1.0,4.0,216.57,4.0,Discover,29.0,3088.41,OTP,0.8823,,1.0
TXN_31952,USER_2988,16.92,Bank Transfer,2023-11-20 00:13:00,11427.04,Mobile,New York,Groceries,0.0,0.0,8.0,366.74,4.0,Discover,131.0,486.47,Password,0.1972,0.0,1.0
TXN_37651,USER_6917,56.54,Online,2023-05-23 10:45:00,15722.43,Tablet,London,Groceries,0.0,0.0,14.0,79.9,2.0,Mastercard,105.0,3908.37,PIN,0.7099,0.0,0.0
TXN_15064,USER_1131,59.49,ATM Withdrawal,2023-12-09 04:30:00,48007.69,Mobile,Mumbai,Groceries,0.0,0.0,1.0,198.94,3.0,Mastercard,2.0,3634.55,Biometric,0.4194,1.0,0.0
TXN_1238,USER_9896,16.14,Online,2023-08-24 04:53:00,73386.33,Tablet,Tokyo,Restaurants,0.0,1.0,4.0,444.26,0.0,Discover,170.0,4392.75,Password,0.7829,0.0,0.0
,USER_6906,32.29,Bank Transfer,2023-01-07 10:01:00,11689.27,Laptop,Sydney,Restaurants,0.0,1.0,7.0,196.52,1.0,Mastercard,192.0,941.13,OTP,0.1859,0.0,0.0
TXN_6109,USER_9089,,Bank Transfer,2023-02-08 17:43:00,22886.5,Tablet,Tokyo,Restaurants,0.0,0.0,2.0,57.8,1.0,Discover,177.0,3090.44,Password,0.105,0.0,0.0
TXN_40134,USER_8970,513.43,ATM Withdrawal,2023-02-25 10:46:00,31509.26,Tablet,New York,,0.0,0.0,11.0,395.76,2.0,Amex,150.0,4244.32,PIN,0.8923,1.0,1.0
TXN_36106,USER_2992,93.9,Online,2023-04-20 07:11:00,72678.16,Tablet,London,Travel,0.0,0.0,4.0,397.49,2.0,Discover,236.0,4049.74,Biometric,0.5617,1.0,0.0
TXN_15583,USER_4563,105.48,Bank Transfer,2023-07-23 02:51:00,3537.54,Mobile,London,Restaurants,0.0,1.0,8.0,408.02,0.0,Discover,,2067.98,PIN,0.5781,0.0,0.0
TXN_41654,USER_7644,88.22,POS,2023-10-12 03:17:00,46878.36,Tablet,London,Restaurants,0.0,0.0,3.0,41.71,0.0,Discover,204.0,716.73,Biometric,0.3365,0.0,0.0
TXN_41155,USER_3633,70.84,Online,2023-01-27 02:04:00,82972.92,,Mumbai,Restaurants,0.0,0.0,2.0,63.79,1.0,Visa,95.0,4945.64,PIN,0.9024,0.0,1.0
TXN_25534,USER_4448,8.98,Online,2023-03-02 20:27:00,16062.39,Tablet,Sydney,Electronics,0.0,0.0,12.0,119.26,2.0,Amex,86.0,3817.83,Password,0.8847,,1.0
TXN_41626,USER_5929,45.02,Online,2023-02-01 10:29:00,27816.81,,London,Clothing,0.0,0.0,10.0,432.6,4.0,Visa,119.0,1429.35,Biometric,0.6229,0.0,1.0
TXN_49904,USER_5816,10.27,Bank Transfer,2023-06-15 18:37:00,40654.2,Laptop,Sydney,Restaurants,0.0,,14.0,445.88,0.0,Visa,162.0,1004.95,OTP,0.7075,0.0,0.0
TXN_12416,USER_1662,32.01,Bank Transfer,2023-11-14 14:55:00,30142.98,Laptop,London,Restaurants,1.0,0.0,5.0,266.49,4.0,Mastercard,73.0,2870.44,Biometric,0.252,,1.0
TXN_36680,USER_8916,142.31,ATM Withdrawal,2023-07-14 05:55:00,95569.89,Laptop,Sydney,Groceries,0.0,0.0,14.0,287.49,2.0,Visa,155.0,3089.35,Password,0.8455,0.0,0.0
TXN_6967,USER_4306,14.55,Bank Transfer,2023-12-05 18:30:00,65687.25,Laptop,Mumbai,Groceries,0.0,0.0,2.0,258.69,4.0,Mastercard,43.0,1244.44,OTP,0.8875,0.0,
TXN_35455,USER_4456,164.81,Online,2023-08-20 17:33:00,87081.77,Mobile,London,Travel,0.0,0.0,13.0,,1.0,Discover,4.0,4272.48,Password,0.7656,0.0,0.0
TXN_37047,USER_4842,84.79,ATM Withdrawal,2023-07-14 17:30:00,47642.3,Laptop,Tokyo,Travel,0.0,0.0,8.0,177.82,3.0,Mastercard,145.0,4673.92,Password,0.9341,,1.0
TXN_47670,USER_8806,84.21,ATM Withdrawal,2023-07-30 10:06:00,61603.01,Tablet,Sydney,Electronics,0.0,0.0,9.0,187.84,3.0,Amex,151.0,2633.17,Password,0.4492,0.0,0.0
TXN_12303,USER_9046,140.11,Bank Transfer,2023-10-25 09:03:00,10394.85,Laptop,New York,Groceries,0.0,0.0,2.0,385.5,0.0,Discover,139.0,4086.91,PIN,0.6861,0.0,
TXN_16457,USER_7536,,Bank Transfer,2023-12-16 12:55:00,713.22,Laptop,Sydney,Electronics,0.0,0.0,8.0,311.99,1.0,Visa,185.0,4820.24,OTP,0.7339,0.0,0.0
TXN_15303,USER_6792,47.72,Bank Transfer,2023-11-28 08:04:00,15103.63,Laptop,New York,Restaurants,0.0,0.0,7.0,17.79,3.0,Mastercard,138.0,2487.31,Biometric,0.4408,0.0,0.0
TXN_8001,USER_1256,422.17,Online,2023-05-27 13:40:00,49654.59,Mobile,London,Electronics,0.0,0.0,,224.66,3.0,Amex,57.0,962.88,Password,0.1687,0.0,0.0
TXN_22032,USER_8731,168.0,Bank Transfer,2023-12-28 22:30:00,51216.24,Laptop,London,Clothing,0.0,0.0,9.0,148.11,1.0,Mastercard,143.0,2410.25,PIN,0.8997,0.0,1.0
TXN_6076,USER_3689,177.96,Bank Transfer,2023-01-13 16:04:00,68039.18,Tablet,New York,Restaurants,1.0,0.0,3.0,184.57,2.0,Visa,69.0,49.07,Biometric,0.187,0.0,0.0
TXN_39731,USER_3183,24.63,POS,2023-04-10 06:19:00,23279.86,Mobile,New York,Groceries,0.0,1.0,3.0,363.44,2.0,Discover,86.0,3736.5,Password,0.0558,0.0,0.0
TXN_27949,USER_2298,57.55,ATM Withdrawal,2023-04-13 07:56:00,54366.3,Mobile,Mumbai,Clothing,0.0,0.0,14.0,235.9,4.0,Mastercard,,1671.77,Password,0.7641,0.0,1.0
TXN_21325,USER_6056,29.65,Bank Transfer,2023-01-09 15:18:00,18326.87,Tablet,Sydney,Clothing,0.0,0.0,2.0,73.21,2.0,Mastercard,3.0,2427.48,OTP,0.7082,0.0,0.0
TXN_38570,USER_4382,68.45,Bank Transfer,2023-12-05 21:41:00,11389.72,Tablet,Tokyo,Travel,0.0,0.0,12.0,297.68,0.0,Discover,105.0,583.8,OTP,0.8022,0.0,
TXN_9560,USER_3502,30.0,ATM Withdrawal,2023-05-04 21:31:00,11517.16,Laptop,London,Electronics,,0.0,13.0,408.73,0.0,Amex,135.0,3844.04,OTP,0.9935,1.0,1.0
TXN_32628,USER_9833,95.39,Online,2023-11-12 02:00:00,77489.31,Tablet,Sydney,Groceries,0.0,0.0,10.0,402.25,,Discover,126.0,4893.75,Biometric,0.3352,1.0,0.0
TXN_6243,USER_5141,8.17,Bank Transfer,2023-06-12 08:18:00,2666.47,Mobile,Tokyo,Clothing,0.0,0.0,2.0,71.75,1.0,Discover,221.0,2684.18,PIN,0.2418,0.0,0.0
TXN_15324,USER_3963,281.28,Bank Transfer,2023-08-03 13:29:00,3708.67,Tablet,Tokyo,Electronics,0.0,0.0,8.0,265.66,0.0,Visa,144.0,2251.42,OTP,0.6202,0.0,0.0
TXN_42295,USER_3327,1.49,ATM Withdrawal,2023-06-23 17:59:00,76183.85,Laptop,Mumbai,Electronics,0.0,0.0,12.0,306.65,1.0,Mastercard,20.0,,Password,0.4465,0.0,0.0
TXN_27992,USER_2054,29.14,Bank Transfer,2023-09-18 07:05:00,83451.21,Mobile,Mumbai,Groceries,0.0,0.0,5.0,203.19,2.0,Discover,113.0,4953.97,OTP,0.8373,1.0,0.0
TXN_10960,USER_9664,57.24,POS,2023-06-24 20:53:00,31124.2,Tablet,Tokyo,Electronics,0.0,0.0,10.0,117.38,3.0,Discover,24.0,455.82,Password,0.3035,0.0,0.0
TXN_34466,USER_1668,24.02,Online,2023-12-21 03:23:00,54704.72,Laptop,Tokyo,Groceries,0.0,0.0,1.0,300.29,2.0,Visa,60.0,4663.81,PIN,0.6474,0.0,0.0
TXN_5616,USER_9534,120.64,Bank Transfer,2023-02-09 03:43:00,31774.3,Laptop,London,Clothing,0.0,1.0,6.0,218.37,1.0,Discover,208.0,1438.61,Biometric,0.3342,0.0,0.0
TXN_30011,USER_9461,56.66,Online,2023-09-08 10:37:00,24670.71,Mobile,New York,Electronics,0.0,0.0,13.0,20.3,1.0,Visa,40.0,2781.88,Biometric,0.7292,1.0,0.0
TXN_30078,USER_1533,2.13,ATM Withdrawal,2023-07-12 04:20:00,50695.97,,Mumbai,Groceries,0.0,0.0,1.0,391.88,4.0,Mastercard,138.0,1768.11,PIN,0.9753,0.0,1.0
TXN_49148,USER_1079,50.56,POS,2023-07-04 12:41:00,78855.1,Mobile,Mumbai,Restaurants,0.0,0.0,9.0,359.86,2.0,Visa,163.0,665.53,Password,0.1076,0.0,0.0
TXN_13495,USER_1473,166.45,ATM Withdrawal,2023-08-06 22:15:00,99198.82,Tablet,Tokyo,Clothing,0.0,0.0,3.0,145.59,4.0,Amex,128.0,1169.04,OTP,0.8862,0.0,1.0
TXN_24512,USER_8791,15.23,Online,2023-03-31 00:37:00,3964.85,Laptop,New York,Groceries,0.0,0.0,5.0,76.03,4.0,Discover,228.0,1637.66,PIN,0.7757,0.0,1.0
TXN_37362,USER_6890,424.09,Online,,14074.42,Tablet,Sydney,Groceries,0.0,0.0,9.0,299.11,3.0,Visa,193.0,2521.45,Biometric,0.5608,0.0,0.0
TXN_2749,USER_9016,84.49,Bank Transfer,2023-10-09 01:06:00,27074.69,Mobile,Tokyo,Travel,0.0,0.0,1.0,213.09,2.0,Amex,105.0,2218.43,OTP,0.4506,1.0,0.0
TXN_6105,USER_4933,78.19,Online,2023-04-23 22:52:00,80881.21,Mobile,Tokyo,Groceries,0.0,0.0,13.0,492.8,3.0,Discover,26.0,4534.04,OTP,0.1819,0.0,
TXN_27185,USER_3469,10.92,POS,2023-11-23 18:28:00,1658.56,Laptop,Tokyo,Restaurants,0.0,0.0,12.0,361.76,1.0,Mastercard,44.0,846.73,Password,0.2815,,0.0
TXN_24119,USER_2860,100.39,Online,2023-11-26 14:48:00,68584.18,Laptop,Sydney,Electronics,0.0,0.0,1.0,272.67,4.0,Amex,210.0,4652.27,Password,0.7317,0.0,1.0
TXN_2802,USER_4426,57.16,POS,2023-07-24 17:59:00,65488.61,Laptop,Sydney,Groceries,0.0,0.0,11.0,216.07,1.0,Discover,188.0,4227.36,OTP,0.3827,1.0,0.0
TXN_48439,USER_2071,28.95,POS,2023-01-13 04:55:00,46792.29,Laptop,London,Groceries,1.0,0.0,4.0,212.11,2.0,Visa,232.0,179.56,,0.6737,0.0,0.0
TXN_42266,USER_5824,10.49,ATM Withdrawal,2023-09-20 02:55:00,22022.02,Mobile,London,Electronics,0.0,0.0,2.0,492.95,2.0,Visa,189.0,1541.49,Biometric,0.0082,0.0,0.0
TXN_42706,USER_1742,29.24,Online,2023-09-28 02:34:00,85100.9,Tablet,Tokyo,Restaurants,0.0,0.0,3.0,490.96,3.0,Mastercard,85.0,1366.51,PIN,0.6204,1.0,0.0
TXN_14878,USER_8848,66.0,POS,2023-05-07 21:21:00,58935.79,Laptop,London,Travel,0.0,0.0,3.0,301.13,4.0,Discover,32.0,3455.68,OTP,0.0619,0.0,1.0
TXN_21107,USER_8590,1.43,ATM Withdrawal,2023-08-15 12:52:00,41609.94,Laptop,Sydney,Clothing,1.0,0.0,4.0,405.13,2.0,Discover,91.0,724.69,Password,0.4063,0.0,0.0
TXN_25906,USER_1773,17.44,ATM Withdrawal,2023-02-26 16:32:00,57796.51,Tablet,London,Clothing,0.0,0.0,1.0,453.87,4.0,Amex,231.0,3156.26,Biometric,0.739,0.0,1.0
TXN_21471,USER_9486,56.92,POS,2023-11-05 23:41:00,40149.13,Laptop,Mumbai,Electronics,0.0,0.0,13.0,331.71,0.0,Visa,227.0,3545.62,OTP,0.1203,0.0,0.0
TXN_36933,USER_4714,90.64,Online,2023-10-09 11:16:00,7374.8,Mobile,New York,Clothing,0.0,0.0,6.0,204.23,1.0,Visa,57.0,12.01,Password,0.486,0.0,0.0
TXN_17654,USER_1665,,Online,2023-02-07 23:56:00,10588.21,Laptop,New York,Groceries,0.0,0.0,2.0,304.22,4.0,Visa,136.0,782.01,OTP,0.4439,1.0,1.0
TXN_1104,USER_9340,49.27,Bank Transfer,2023-08-05 04:44:00,27014.95,Tablet,New York,,0.0,0.0,11.0,336.95,1.0,Discover,143.0,3090.07,OTP,0.5549,0.0,0.0
TXN_35299,USER_6670,88.32,Online,2023-02-11 18:00:00,30826.43,Tablet,Mumbai,Travel,,0.0,7.0,498.78,2.0,Discover,174.0,351.31,Password,0.4912,0.0,0.0
TXN_21236,USER_2352,11.47,Online,2023-02-22 19:38:00,12591.95,Tablet,Sydney,Restaurants,0.0,0.0,13.0,107.36,1.0,Mastercard,209.0,2361.33,OTP,0.9987,0.0,1.0
TXN_26267,USER_3866,14.31,ATM Withdrawal,2023-09-26 04:01:00,,Laptop,Tokyo,Electronics,0.0,1.0,11.0,416.58,2.0,Mastercard,64.0,91.57,OTP,0.4952,1.0,0.0
TXN_31748,USER_3613,176.83,POS,2023-12-19 00:22:00,75998.09,Laptop,London,Restaurants,0.0,0.0,10.0,320.84,2.0,Mastercard,60.0,1392.63,PIN,0.4081,1.0,0.0
TXN_26204,USER_9759,178.99,ATM Withdrawal,2023-03-10 23:14:00,98401.16,Mobile,Tokyo,Groceries,0.0,0.0,13.0,458.73,0.0,Amex,55.0,3748.59,Password,0.3856,0.0,0.0
TXN_38502,USER_5617,30.65,Online,2023-07-05 06:28:00,6578.98,Laptop,Sydney,Clothing,1.0,0.0,14.0,68.93,4.0,Visa,54.0,562.37,OTP,0.5952,1.0,1.0
TXN_15015,USER_2071,154.71,Bank Transfer,2023-08-27 07:20:00,9716.37,Mobile,Tokyo,,0.0,0.0,3.0,321.24,0.0,Discover,17.0,3029.69,Password,0.6511,1.0,0.0
TXN_24298,USER_3204,138.99,Online,2023-08-29 07:32:00,50635.7,Tablet,London,Travel,0.0,0.0,10.0,408.91,3.0,Amex,155.0,1195.78,Biometric,0.3718,1.0,0.0
TXN_34327,USER_6007,243.52,ATM Withdrawal,2023-10-08 06:31:00,32423.09,Mobile,New York,Groceries,0.0,0.0,8.0,124.43,0.0,Amex,207.0,2981.87,Biometric,0.9019,1.0,1.0
TXN_37557,USER_7262,94.09,Online,2023-06-18 03:57:00,93666.79,Mobile,Sydney,Restaurants,0.0,0.0,,379.7,4.0,Discover,190.0,619.62,Password,0.175,0.0,1.0
TXN_33700,USER_4109,136.95,POS,2023-06-04 22:47:00,63840.79,Tablet,Tokyo,Electronics,0.0,1.0,4.0,454.02,3.0,Amex,214.0,1744.62,Biometric,0.8514,0.0,1.0
TXN_10404,USER_1131,335.93,Bank Transfer,2023-09-18 03:47:00,67547.66,Laptop,Mumbai,Travel,0.0,0.0,6.0,484.9,1.0,Discover,69.0,,Biometric,0.0778,1.0,0.0
TXN_36769,USER_9760,12.08,Online,2023-06-11 12:00:00,83630.93,Mobile,New York,Clothing,0.0,1.0,11.0,482.43,4.0,Amex,160.0,3685.12,Password,0.7368,1.0,1.0
,USER_7912,180.15,ATM Withdrawal,2023-03-24 12:11:00,23320.25,Mobile,Sydney,Clothing,0.0,0.0,4.0,162.45,0.0,Visa,53.0,1187.6,OTP,0.3993,0.0,0.0
TXN_14333,USER_6547,251.44,Bank Transfer,2023-07-26 12:05:00,70283.86,Tablet,Mumbai,Clothing,0.0,0.0,,494.93,4.0,Amex,53.0,4479.08,Biometric,0.2388,1.0,1.0
TXN_34974,USER_8494,11.22,Bank Transfer,2023-10-13 16:04:00,83891.01,Laptop,Tokyo,Travel,0.0,0.0,5.0,476.88,3.0,Mastercard,96.0,4379.02,OTP,0.3942,0.0,0.0
TXN_41935,USER_6340,26.33,POS,2023-09-14 14:52:00,43624.04,Mobile,New York,Groceries,0.0,0.0,12.0,445.5,3.0,Discover,53.0,2107.76,OTP,0.6185,0.0,0.0
TXN_30284,USER_9048,18.83,ATM Withdrawal,2023-04-05 03:47:00,94543.89,Mobile,New York,Travel,0.0,0.0,11.0,102.21,,Visa,227.0,1458.78,Biometric,0.3401,1.0,0.0
TXN_15600,USER_4730,38.39,POS,2023-01-26 05:17:00,18717.78,Laptop,Sydney,Electronics,0.0,0.0,10.0,155.17,3.0,Visa,53.0,3025.82,Biometric,0.8587,0.0,1.0
TXN_42223,USER_7935,92.86,ATM Withdrawal,2023-12-11 10:46:00,82457.64,Laptop,Tokyo,Electronics,0.0,0.0,4.0,39.76,1.0,Amex,157.0,3711.18,Biometric,0.4553,,0.0
TXN_23216,USER_2621,33.58,Online,2023-10-31 00:43:00,36660.44,Laptop,New York,Clothing,0.0,0.0,7.0,226.98,0.0,Mastercard,226.0,686.15,OTP,0.5247,1.0,0.0
TXN_46787,USER_2714,143.34,Bank Transfer,2023-04-17 04:17:00,72262.51,Laptop,Mumbai,Travel,0.0,0.0,12.0,426.57,1.0,Mastercard,147.0,4977.66,OTP,0.2883,0.0,0.0
TXN_25784,USER_1637,122.5,Online,2023-02-16 05:38:00,93669.17,,Tokyo,Clothing,0.0,0.0,12.0,475.25,1.0,Discover,169.0,3424.11,PIN,0.6507,0.0,0.0
TXN_32406,USER_3795,277.37,POS,2023-07-04 02:13:00,,Mobile,London,Restaurants,0.0,0.0,7.0,307.55,4.0,Visa,129.0,3219.22,Biometric,0.6465,1.0,1.0
